moca_id,tribe,moca_xp,wallet,week
4114,neo-capitalist,70.4,0x410a20d45edbb4415a5981be8d559676b8100e57,5
2664,neo-capitalist,24.0,0x440c7efe7fdd489c39b12ad0fb8a8263c062ca72,5
1097,neo-capitalist,70.4,0x45c9235209a06bf8c8596c00b2934cf5aade091e,5
1098,neo-capitalist,70.4,0x45c9235209a06bf8c8596c00b2934cf5aade091e,5
1476,neo-capitalist,70.4,0x45c9235209a06bf8c8596c00b2934cf5aade091e,5
3248,neo-capitalist,48.0,0x486accc8f0578755ce157518ab24234ff65b1b50,5
4656,neo-capitalist,58.4,0x4c9d50ccac81b7473c222845531dc37f1c416166,5
4657,neo-capitalist,58.4,0x4c9d50ccac81b7473c222845531dc37f1c416166,5
5149,neo-capitalist,70.4,0x4d1ccbe9f4cc1d83c1e7da10c9673f7f8be133f9,5
5516,neo-capitalist,70.4,0x4d1ccbe9f4cc1d83c1e7da10c9673f7f8be133f9,5
4669,neo-capitalist,70.4,0x50c03dd5c0e51aa17f5860b17eb56a7f93f17f86,5
5503,neo-capitalist,70.4,0x50c03dd5c0e51aa17f5860b17eb56a7f93f17f86,5
5534,neo-capitalist,70.4,0x50c03dd5c0e51aa17f5860b17eb56a7f93f17f86,5
1987,neo-capitalist,56.0,0x538b436d765cb508a1dd26b6f014b5eb3b29e8bf,5
1988,neo-capitalist,56.0,0x538b436d765cb508a1dd26b6f014b5eb3b29e8bf,5
1515,neo-capitalist,56.0,0x58f96c1d46db3a967c7dd33f1a3f0b601745d05b,5
3804,neo-capitalist,40.0,0x5b0ce600919303b9b733e23020c834909f290fd3,5
3247,neo-capitalist,54.4,0x5c5d19faa967ba5d3a0fc919af27a462122ff8a1,5
3403,neo-capitalist,58.4,0x6313d7948d3491096ffe00dea2d246d588b4d4fc,5
2910,neo-capitalist,40.0,0x3d89e013ff9668910c5cd71057b5397848bece8e,5
1493,neo-capitalist,56.0,0x0e400b23cbb2e24ce5d6981ff0ac3f07a22978ca,5
3743,neo-capitalist,40.0,0x6b96ead679db616766866a10942b93355ecad112,5
3625,neo-capitalist,40.0,0x6e2b288778189423ef3b516ac6526b8cde322224,5
4020,neo-capitalist,40.0,0x6e2b288778189423ef3b516ac6526b8cde322224,5
5324,neo-capitalist,56.0,0x713c9aa2bdc82febc3b7f0e07f8a19a99bf6e047,5
1093,neo-capitalist,42.4,0x717d4e42f1a889bdacdbe8f01c3a3ace0b0ff0bd,5
5796,neo-capitalist,25.6,0x7728f3d2416dc0c6b363362301ada72e98ff1956,5
4006,neo-capitalist,56.0,0x7888344cb2888d4ed6c3ad5b6b349edd5867931e,5
4908,neo-capitalist,70.4,0x79727408e01d344b5ffd583f3f0dd734a40222e3,5
5666,neo-capitalist,70.4,0x79727408e01d344b5ffd583f3f0dd734a40222e3,5
5864,neo-capitalist,58.4,0x7a195e1d1d09e9a3bfb3e3be4e2d3b1462f7c6c8,5
4028,neo-capitalist,68.0,0x7cdbbcc3bf7dfa8db52f9fef414865d41ff50bad,5
3915,neo-capitalist,56.0,0x7d5bc36f06585f6333032b6894f7a82766dfab42,5
3916,neo-capitalist,56.0,0x7d5bc36f06585f6333032b6894f7a82766dfab42,5
2591,neo-capitalist,56.0,0x87513320f99621170ebbdc04f4c1f64d4261c653,5
2592,neo-capitalist,56.0,0x87513320f99621170ebbdc04f4c1f64d4261c653,5
3359,neo-capitalist,40.0,0x8755cd0a330b78b225ba1bf03f1b5f077964d81d,5
3851,neo-capitalist,54.4,0x87f4c743c2a1323a88855f2db61ec1eea651ca2e,5
3943,neo-capitalist,56.0,0x8a23d4060f6f9fbed8c654d642bd739e3c0071d8,5
3944,neo-capitalist,56.0,0x8a23d4060f6f9fbed8c654d642bd739e3c0071d8,5
4222,neo-capitalist,56.0,0x8a44382e374a95474e61d006c4c8c819cfcd4ccf,5
2993,neo-capitalist,40.0,0x8f59fa39d9612b0f8ea0d0d28961ec0d535f6799,5
2994,neo-capitalist,56.0,0x8f59fa39d9612b0f8ea0d0d28961ec0d535f6799,5
3108,neo-capitalist,56.0,0xd0232776459fdf134ae7ea2e5aaae58904fc3bfe,5
2926,neo-capitalist,56.0,0x9468c2c628de0b30d58c9b2cbc17110a3934b87d,5
1363,neo-capitalist,54.4,0x957a846b8d884230fedfd035eab11db6a2c02165,5
1521,neo-capitalist,54.4,0x957a846b8d884230fedfd035eab11db6a2c02165,5
1859,neo-capitalist,54.4,0x957a846b8d884230fedfd035eab11db6a2c02165,5
5014,neo-capitalist,54.4,0x957a846b8d884230fedfd035eab11db6a2c02165,5
4668,neo-capitalist,70.4,0x95b61beb8bb3f8b473c420f3355762808f09d828,5
5716,neo-capitalist,70.4,0x95b61beb8bb3f8b473c420f3355762808f09d828,5
5034,neo-capitalist,70.4,0x973957d96657521ea8c00b024167944c6e7031f3,5
2154,neo-capitalist,56.0,0x98095363f3d0963961df432746fd0f5fb7ad3834,5
2155,neo-capitalist,56.0,0x98095363f3d0963961df432746fd0f5fb7ad3834,5
1903,neo-capitalist,24.0,0x993104097a62f948b0b7f58fecc36862ba001502,5
1990,neo-capitalist,70.4,0x855Daf99174B3Eb8CEc4DF11e98cED228bF11A02,5
3744,neo-capitalist,70.4,0x855Daf99174B3Eb8CEc4DF11e98cED228bF11A02,5
4124,neo-capitalist,70.4,0x855Daf99174B3Eb8CEc4DF11e98cED228bF11A02,5
1126,neo-capitalist,70.4,0x522562cbdb0ecfdbb331f5e753a0300b993618c7,5
1240,neo-capitalist,54.4,0x522562cbdb0ecfdbb331f5e753a0300b993618c7,5
1665,neo-capitalist,54.4,0x522562cbdb0ecfdbb331f5e753a0300b993618c7,5
2749,neo-capitalist,56.0,0x61f51c41ccfe60f9427254257e785e7a5b72d21a,5
2233,neo-capitalist,40.0,0x9b8775e501442a1709faabd4a5ce28ea1e463c83,5
4620,neo-capitalist,40.0,0x9c421d817d620c80cdbe65919d2441ff3560a640,5
6918,neo-capitalist,63.2,0x554d0c1f3e79b80fa41f9be17d6406d934f76427,5
6919,neo-capitalist,63.2,0x554d0c1f3e79b80fa41f9be17d6406d934f76427,5
1768,neo-capitalist,40.0,0xa1411ae14699906ebd60a6a78c481dca5b844731,5
1769,neo-capitalist,40.0,0xa1411ae14699906ebd60a6a78c481dca5b844731,5
3476,neo-capitalist,25.6,0x46c6b56ec3815c15ebbd9e0a5a17996bc9db2ccf,5
1514,neo-capitalist,52.0,0xab0a2fc0747c9a7f12f968739da737dab4bdfbe7,5
4654,neo-capitalist,52.0,0xab0a2fc0747c9a7f12f968739da737dab4bdfbe7,5
2471,neo-capitalist,52.0,0xab0a2fc0747c9a7f12f968739da737dab4bdfbe7,5
5458,neo-capitalist,52.0,0xab0a2fc0747c9a7f12f968739da737dab4bdfbe7,5
1935,neo-capitalist,60.8,0xb2e7f7044a94dd0f9dca56f2e402355d0a0d60e4,5
1827,neo-capitalist,56.0,0xb44388e29abc09e79aab58e990a3d2b873677384,5
1797,neo-capitalist,24.0,0xb5137d89bdc1ac83565d3d1cfb978e45c2063c11,5
5453,neo-capitalist,56.0,0xb5f51b8706d5d8b430701a452525ad847aa33114,5
5454,neo-capitalist,56.0,0xb5f51b8706d5d8b430701a452525ad847aa33114,5
7131,neo-capitalist,40.0,0xb680b74608a617f7cb6f9a1faf86c2e8d2edfce1,5
5291,neo-capitalist,70.4,0xb88c8ee3bd560bbd68ad80e0cdb9db8c10679889,5
5752,neo-capitalist,70.4,0xb88c8ee3bd560bbd68ad80e0cdb9db8c10679889,5
1089,neo-capitalist,43.2,0xba943f9a82e378eac5c33bbc92263e82ee64f50b,5
1002,neo-capitalist,70.4,0x92373997819b0e4529be7988eea4bedd4d276f74,5
4845,neo-capitalist,70.4,0x92373997819b0e4529be7988eea4bedd4d276f74,5
6093,neo-capitalist,38.4,0x92373997819b0e4529be7988eea4bedd4d276f74,5
3803,neo-capitalist,56.0,0xbf2c11f61c4a005028a68fe6672c81fa3318418e,5
2174,neo-capitalist,56.0,0xc1ea534f63854ba2d3c32fdcd9cd34a9c239aaaa,5
2175,neo-capitalist,56.0,0xc1ea534f63854ba2d3c32fdcd9cd34a9c239aaaa,5
5980,neo-capitalist,40.0,0xc3ab77ca48fb64b968db398e5ed6543141cd38ce,5
8544,neo-capitalist,42.4,0xc70fe10cdf99151ffe9b2e24ee1da97fb780714b,5
1733,neo-capitalist,56.0,0xcd82a23d18cfcf40a1059456f90795bd74b7d2e0,5
4113,neo-capitalist,70.4,0x8b2abf9618cb3899b8459de211eadf53598245ad,5
7134,neo-capitalist,70.4,0x8b2abf9618cb3899b8459de211eadf53598245ad,5
5981,neo-capitalist,40.8,0x6cc4ead03b6fda979fa33b40546ba5d09c35396a,5
1382,neo-capitalist,56.0,0x57bc43ffb972f3c6d687240a856a261ca133e4e5,5
1383,neo-capitalist,56.0,0x57bc43ffb972f3c6d687240a856a261ca133e4e5,5
8545,neo-capitalist,70.4,0xdaf8313d766a62b5271a446b7e03d45ffb000490,5
2438,neo-capitalist,56.0,0xde9991ec0533e2c874cc9298097e9cf5db523f76,5
2663,neo-capitalist,56.0,0xdfb3f203a768f91e204895245719cc73becb4507,5
2236,neo-capitalist,40.0,0xe224a464e5b021636474a89c5b4bcb46dbd1da25,5
5150,neo-capitalist,70.4,0xe46dd0d3163a96cabf7555401db4ad5e952b914b,5
3761,neo-capitalist,56.0,0xe4eb310389c6d68483bc3373f455a452ad193c75,5
2541,neo-capitalist,56.0,0xec4e5361416430ecd446920923489f235b4a1b25,5
2542,neo-capitalist,56.0,0xec4e5361416430ecd446920923489f235b4a1b25,5
4055,neo-capitalist,60.0,0xe488fbac4a5c9b35325343a1c56723450e427d69,5
2623,neo-capitalist,56.0,0xed5830ffee37bcec6b1125906c971d24377cc05d,5
4312,neo-capitalist,70.4,0x947a518695f63096650e7bfd421fd9be8b38be3a,5
4313,neo-capitalist,70.4,0x947a518695f63096650e7bfd421fd9be8b38be3a,5
3363,neo-capitalist,58.4,0xf6b0ed4ce3ccf7f65655d61766fb385c787288a1,5
3364,neo-capitalist,58.4,0xf6b0ed4ce3ccf7f65655d61766fb385c787288a1,5
4546,neo-capitalist,42.4,0xf6b0ed4ce3ccf7f65655d61766fb385c787288a1,5
4907,neo-capitalist,70.4,0xfa261c49b440456944fbb019cdc95f2416883a99,5
5440,neo-capitalist,70.4,0xfa261c49b440456944fbb019cdc95f2416883a99,5
5533,neo-capitalist,70.4,0xfa261c49b440456944fbb019cdc95f2416883a99,5
1858,neo-capitalist,40.0,0xfc06cc834874c6d424b6ebf4a7a48042daa2d267,5
